Title,URL,Processed,Error,Whisper Transcription Time (MM:SS),Total Processing Time (MM:SS),Device
Jerma Streams - Black & White,https://www.youtube.com/watch?v=kH5dZxGXyxo,True,,0:09:12,0:09:37,3090
Jerma Streams - Trepang2 (Part 2 Finale),https://www.youtube.com/watch?v=mLsh4ZABsAw,True,,0:03:02,0:03:14,3090
Jerma Streams - No More Heroes III (Part 2),https://www.youtube.com/watch?v=CenhhSAeCp4,True,,0:06:40,0:06:42,3090
Title,URL,Processed,Error,Processing Time (MM:SS)
Jerma Streams - House Flipper (Part 7),https://www.youtube.com/watch?v=l9s6alzTthM,True,,0:04:49,0:05:08,3090
Jerma Streams - House Flipper (Part 6),https://www.youtube.com/watch?v=vS7ZoPJb_eY,True,,0:05:36,0:06:21,3090
Jerma Streams - Mercenaries 2: World in Flames,https://www.youtube.com/watch?v=Pttz01WtkqA,True,,0:05:00,0:05:29,3090
Jerma Streams - The Chronicles of Riddick: Escape from Butcher Bay (Part 2 Finale),https://www.youtube.com/watch?v=B0Zi6aOAJIY,True,,0:03:15,0:03:33,3090
Jerma Streams - Fall Guys (Part 2),https://www.youtube.com/watch?v=5L8j-WH1t4I,True,,0:01:19,0:01:26,3090
Jerma Streams - The Chronicles of Riddick: Escape from Butcher Bay (Part 1),https://www.youtube.com/watch?v=INwJxa_6ULw,True,,0:05:31,0:05:51,3090
Jerma Streams - Fall Guys,https://www.youtube.com/watch?v=rgJ5bdYsVkg,True,,0:02:25,0:02:47,3090
Jerma Streams - Trying to play Fall Guys,https://www.youtube.com/watch?v=L7-qd6XvN7g,True,,0:00:27,0:00:33,3090
Jerma Streams - Barn Finders (Part 0) and AI Dungeon (Part 3),https://www.youtube.com/watch?v=ZOdLbxMgGuE,True,,0:01:23,0:01:31,3090
Jerma Streams - London 2012 and Beijing 2008,https://www.youtube.com/watch?v=grVXvaY22bc,True,,0:04:16,0:04:52,3090
Jerma Streams - SpongeBob SquarePants: Battle for Bikini Bottom – Rehydrated (Part 2 Finale),https://www.youtube.com/watch?v=sX5MJpQ3X1w,True,,0:04:35,0:04:54,3090
Jerma Streams - SpongeBob SquarePants: Battle for Bikini Bottom – Rehydrated,https://www.youtube.com/watch?v=w0xATY5ybXY,True,,0:05:10,0:05:28,3090
Jerma Streams - God Hand,https://www.youtube.com/watch?v=gepfWm9lGqg,True,,0:04:31,0:04:54,3090
Jerma Streams - Community Content Night (Part 7),https://www.youtube.com/watch?v=mE2bUp1oLpI,True,,0:07:01,0:07:32,3090
Jerma Streams - The Green Screen Stream (Part 2),https://www.youtube.com/watch?v=Ykkyc-dc8Ok,True,,0:02:51,0:03:11,3090
Jerma Streams - Failed Green Screen Starts,https://www.youtube.com/watch?v=ihQJUN8gcvk,True,,0:00:08,0:00:11,3090
Jerma Streams - Easy Bake Oven Stream,https://www.youtube.com/watch?v=UJDyySqln3g,True,,0:02:59,0:03:11,3090
Jerma Streams - Saw: The Video Game,https://www.youtube.com/watch?v=xpEIzWu-Wmo,True,,0:06:54,0:07:17,3090
Jerma Streams - Vegas Stakes,https://www.youtube.com/watch?v=eJv5yaQHvfQ,True,,0:03:57,0:04:09,3090
Jerma Streams - Tiny Toon Adventures: Wacky Sports Challenge,https://www.youtube.com/watch?v=CX2STDwnT7Y,True,,0:01:13,0:01:20,3090
Jerma Streams - Resident Evil 3 Remake,https://www.youtube.com/watch?v=Hb8xlnYjRRk,True,,0:06:04,0:07:03,3090
Jerma Streams - No More Heroes 2: Desperate Struggle (Part 2 Finale),https://www.youtube.com/watch?v=e12tJDK-nIs,True,,0:05:01,0:05:23,3090
Jerma Streams - No More Heroes 2: Desperate Struggle,https://www.youtube.com/watch?v=L4HbN83M1UM,True,,0:05:44,0:06:23,3090
Jerma Streams - Patapon 2,https://www.youtube.com/watch?v=sZ9-xfeZzs8,True,,0:04:34,0:04:55,3090
ERROR,https://www.youtube.com/watch?v=kGbWfx6uZUM,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:43,3090
Jerma Streams - Gotcha Force (Part 2),https://www.youtube.com/watch?v=9_47acIB3j0,True,,0:05:35,0:06:48,3090
ERROR,https://www.youtube.com/watch?v=NT6gFARTERs,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:31,3090
ERROR,https://www.youtube.com/watch?v=LbVnbjP5wiM,False,"[0;31mERROR:[0m [youtube] LbVnbjP5wiM: Video unavailable. This video contains content from W4tch TV, who has blocked it in your country on copyright grounds",,0:00:21,3090
Jerma Streams - Community Content Night (Part 6),https://www.youtube.com/watch?v=chCZWfVHmGU,True,,0:05:04,0:05:19,3090
Jerma Streams - Community Content Night (Part 5),https://www.youtube.com/watch?v=sAQVUcUT9jM,True,,0:04:44,0:05:07,3090
Jerma Streams - Drug Dealer Simulator (Part 2),https://www.youtube.com/watch?v=RVf5c_F7OlU,True,,0:05:32,0:06:11,3090
Jerma Streams - Drug Dealer Simulator,https://www.youtube.com/watch?v=xDlGRtxcxm4,True,,0:06:36,0:06:57,3090
ERROR,https://www.youtube.com/watch?v=1V25rnVp2xM,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:22,3090
Jerma Streams - The Incredible Hulk: Ultimate Destruction,https://www.youtube.com/watch?v=7e2JXPEl7DU,True,,0:06:39,0:07:01,3090
"Jerma Streams - Casino, Inc. (Part 2)",https://www.youtube.com/watch?v=nIYYzApeB3o,True,,0:05:15,0:05:33,3090
"Jerma Streams - Casino, Inc.",https://www.youtube.com/watch?v=D1fVbszZNwU,True,,0:06:20,0:07:06,3090
ERROR,https://www.youtube.com/watch?v=x8LrUzVkO_4,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:01:17,3090
Jerma Streams - Deadly Creatures,https://www.youtube.com/watch?v=PzMleSt3C1A,True,,0:04:51,0:05:12,3090
Jerma Streams - Ikaruga,https://www.youtube.com/watch?v=A3X5LFwC-9g,True,,0:03:17,0:03:34,3090
Jerma Streams - Viva Piñata: Trouble in Paradise (Part 2),https://www.youtube.com/watch?v=Wo_Ldd9OFOo,True,,0:04:54,0:05:14,3090
Jerma Streams - Viva Piñata: Trouble in Paradise,https://www.youtube.com/watch?v=4OH86pDwbgg,True,,0:04:44,0:05:01,3090
Jerma Streams - Universal Studios Theme Parks Adventure,https://www.youtube.com/watch?v=_T_fq9E6PAg,True,,0:01:44,0:01:51,3090
"Jerma Streams - WarioWare, Inc.: Mega Party Game$!",https://www.youtube.com/watch?v=dvkFin0T3S8,True,,0:01:52,0:02:02,3090
Jerma Streams - Animal Crossing: New Horizons (Part 2),https://www.youtube.com/watch?v=SGbnxLpG70s,True,,0:04:21,0:04:33,3090
Jerma Streams - Animal Crossing: New Horizons,https://www.youtube.com/watch?v=E-NO5_76SVk,True,,0:03:19,0:03:41,3090
Jerma Streams - Cities: Skylines (Part 2),https://www.youtube.com/watch?v=ahpTCUcWZGg,True,,0:02:57,0:03:10,3090
Jerma Streams - Cities: Skylines,https://www.youtube.com/watch?v=jzd-R0h_mNM,True,,0:08:08,0:08:33,3090
Jerma Streams - The Binding of Isaac: Antibirth (Part 2),https://www.youtube.com/watch?v=pGP66tSWdvE,True,,0:05:34,0:06:00,3090
Jerma Streams - Odama,https://www.youtube.com/watch?v=iHzZSqOkQXU,True,,0:02:19,0:02:31,3090
Jerma Streams - Pokémon Channel,https://www.youtube.com/watch?v=wEoyqW5gwHY,True,,0:02:51,0:03:19,3090
Jerma Streams - Monster Lab and Cabela's Big Game Hunter 2005 Adventures,https://www.youtube.com/watch?v=EPsK2kDcu2s,True,,0:01:36,0:01:45,3090
Jerma Streams - Elebits,https://www.youtube.com/watch?v=9gVP4bLNzEw,True,,0:02:38,0:03:01,3090
ERROR,https://www.youtube.com/watch?v=fT3TDD6Ypu0,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:41,3090
Jerma Streams - Watching Old Streams and Videos (Part 4),https://www.youtube.com/watch?v=sHOVE3_6HbA,True,,0:05:33,0:05:48,3090
ERROR,https://www.youtube.com/watch?v=wDmE6w8BPes,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:22,3090
Jerma Streams - The Incredible Hulk,https://www.youtube.com/watch?v=E_05y81eNTg,True,,0:02:04,0:02:12,3090
Jerma Streams - The Bachelor: The Videogame,https://www.youtube.com/watch?v=J6wMs8w2Z78,True,,0:01:40,0:01:48,3090
Jerma Streams - Super Mario Sunshine (Part 2),https://www.youtube.com/watch?v=-LiNMw0Rldk,True,,0:05:00,0:05:48,3090
Jerma Streams - Super Mario Sunshine,https://www.youtube.com/watch?v=P0sYTYQouMk,True,,0:06:38,0:07:32,3090
Jerma Streams - Tony Hawk's Underground,https://www.youtube.com/watch?v=x2sFkCtzK5M,True,,0:09:32,0:10:09,3090
Jerma Streams - Viva Piñata,https://www.youtube.com/watch?v=CNUCEwDjuCU,True,,0:03:30,0:03:46,3090
ERROR,https://www.youtube.com/watch?v=ir1FA1fmkl0,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
Jerma Streams - Chibi-Robo! (Part 2a),https://www.youtube.com/watch?v=SIWTRlXv8bU,True,,0:02:59,0:03:12,3090
Jerma Streams - Chibi-Robo! (Part 1),https://www.youtube.com/watch?v=u6O5b0EDvXc,True,,0:06:52,0:07:18,3090
Jerma Streams - Chibi-Robo! (Part 0),https://www.youtube.com/watch?v=wNwxYM72hlM,True,,0:01:26,0:01:32,3090
Jerma Streams - Cooking Mama: Cook Off,https://www.youtube.com/watch?v=PHnnBMmH0BE,True,,0:05:38,0:06:07,3090
Jerma Streams - Black & White 2 (Part 2),https://www.youtube.com/watch?v=yMs_-kG2ATo,True,,0:07:43,0:08:32,3090
Jerma Streams - Black & White 2,https://www.youtube.com/watch?v=uj2x1m6v4ds,True,,0:08:52,0:09:19,3090
Jerma Streams - Mega Man Legends (Part 3 Finale),https://www.youtube.com/watch?v=mf_fY8tYSG4,True,,0:02:58,0:03:19,3090
Jerma Streams - Mega Man Legends (Part 2),https://www.youtube.com/watch?v=Gt6LxQWikFw,True,,0:02:34,0:02:47,3090
Jerma Streams - Mega Man Legends,https://www.youtube.com/watch?v=q9BFLQs02vI,True,,0:07:18,0:08:27,3090
Jerma Streams - Universal Paperclips,https://www.youtube.com/watch?v=V2UwgPaczOQ,True,,0:04:27,0:04:46,3090
Jerma Streams - Speaking Simulator and ELDERBORN,https://www.youtube.com/watch?v=KRX5SUz5Pn0,True,,0:01:05,0:01:12,3090
Jerma Streams - Rain World,https://www.youtube.com/watch?v=-Iwjusjvmqk,True,,0:01:47,0:01:56,3090
Jerma Streams - AI Dungeon (Part 2) and Talk to Transformer (Part 4),https://www.youtube.com/watch?v=tcQkbD2zmx4,True,,0:02:30,0:02:42,3090
Jerma Streams - Hidden Folks,https://www.youtube.com/watch?v=GPnKfequQFU,True,,0:02:25,0:02:38,3090
Jerma Streams - Incredible Crisis,https://www.youtube.com/watch?v=lC4Tn_s181M,True,,0:02:29,0:02:39,3090
Jerma Streams - Bust a Groove,https://www.youtube.com/watch?v=rN58-UYORQs,True,,0:00:51,0:00:56,3090
Jerma Streams - The Lord of the Rings: The Return of the King,https://www.youtube.com/watch?v=mEt2v_YjawA,True,,0:06:57,0:07:25,3090
Jerma Streams - Diablo II (Part 3),https://www.youtube.com/watch?v=cJnCPlVeSu0,True,,0:05:43,0:06:05,3090
Jerma Streams - Outer Wilds (Part 2 Finale),https://www.youtube.com/watch?v=MUbMQHmtzRA,True,,0:08:23,0:08:59,3090
Jerma Streams - Outer Wilds,https://www.youtube.com/watch?v=s7w-Apb7oEY,True,,0:07:30,0:08:12,3090
ERROR,https://www.youtube.com/watch?v=6RJflgyIZOc,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:34,3090
Jerma Streams - Frog Detective 1 and 2,https://www.youtube.com/watch?v=jEtB5lqhowE,True,,0:04:18,0:04:30,3090
Jerma Streams - Community Content Night (Part 4),https://www.youtube.com/watch?v=VU67vsWRzcE,True,,0:04:11,0:04:24,3090
ERROR,https://www.youtube.com/watch?v=CQXus4kgkFw,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:32,3090
Jerma Streams - Diablo II (Part 2) and Tier Lists (Part 5),https://www.youtube.com/watch?v=gaPZGgo5QyA,True,,0:07:02,0:08:01,3090
Jerma Streams - Diablo II,https://www.youtube.com/watch?v=oyYbayvJsXo,True,,0:09:33,0:10:07,3090
Jerma Streams - Community Content Night (Part 3),https://www.youtube.com/watch?v=X4o0SZkQB0w,True,,0:05:09,0:05:26,3090
Jerma Streams - Rhythm Heaven Fever,https://www.youtube.com/watch?v=T7Wj41vl3fc,True,,0:05:33,0:05:59,3090
Jerma Streams - Kingsway,https://www.youtube.com/watch?v=L30F35bNy9w,True,,0:06:50,0:07:19,3090
Jerma Streams - The Lord of the Rings: The Two Towers,https://www.youtube.com/watch?v=fhlX-8QAkWM,True,,0:07:05,0:07:37,3090
Jerma Streams - The Lord of the Rings: The Fellowship of the Ring,https://www.youtube.com/watch?v=5oZVp_ncftI,True,,0:03:31,0:03:43,3090
Jerma Streams - Katana Zero,https://www.youtube.com/watch?v=UhBjDBpX9wY,True,,0:06:26,0:06:54,3090
ERROR,https://www.youtube.com/watch?v=42AnKgziH5Q,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:36,3090
ERROR,https://www.youtube.com/watch?v=kH5dZxGXyxo,False,"[0;31mERROR:[0m 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:01:29,3090
Jerma Streams - Keep Talking and Nobody Explodes [with Joel (Vargskelethor)],https://www.youtube.com/watch?v=6VLIxKtfDu4,True,,0:02:29,0:02:36,3090
Jerma Streams - Jump King (Part 4),https://www.youtube.com/watch?v=5W4qw2rD7QA,True,,0:01:21,0:01:28,3090
Jerma Streams - Wizorb,https://www.youtube.com/watch?v=frUAhv-lYCA,True,,0:02:34,0:02:44,3090
Jerma Streams - Flashing Lights,https://www.youtube.com/watch?v=Im9T8VA3aM4,True,,0:02:43,0:02:55,3090
Jerma Streams - Jump King (Part 3),https://www.youtube.com/watch?v=T5hOVWQzmac,True,,0:00:20,0:00:25,3090
Jerma Streams - Stream Awards 2019,https://www.youtube.com/watch?v=CNdpd2AtI4I,True,,0:05:38,0:05:56,3090
Jerma Streams - No More Heroes,https://www.youtube.com/watch?v=G4IQAaLt-eA,True,,0:05:52,0:06:22,3090
Jerma Streams - Nancy Drew: Sea of Darkness (Part 2 Finale),https://www.youtube.com/watch?v=e0-OqD4no1k,True,,0:03:39,0:03:55,3090
Jerma Streams - Nancy Drew: Secrets Can Kill,https://www.youtube.com/watch?v=2VzJkfzZaOU,True,,0:03:41,0:03:54,3090
Jerma Streams - The Coin Game (Part 2),https://www.youtube.com/watch?v=Kj7IQ6BQHFo,True,,0:05:56,0:06:22,3090
Jerma Streams - AI Dungeon,https://www.youtube.com/watch?v=B1KiBmYtrHc,True,,0:05:36,0:05:53,3090
Jerma Streams - Nancy Drew: Sea of Darkness,https://www.youtube.com/watch?v=W4VP98CPEl8,True,,0:07:58,0:08:31,3090
Jerma Streams - Jump King,https://www.youtube.com/watch?v=02pvrud71Pw,True,,0:07:55,0:08:33,3090
Jerma Streams - FTK Stream,https://www.youtube.com/watch?v=NFd05LvddOY,True,,0:02:37,0:02:46,3090
Jerma Streams - The Game Awards 2019 and FTK Stream Talk,https://www.youtube.com/watch?v=AMAQC10JrsA,True,,0:06:08,0:06:31,3090
Jerma Streams - Command & Conquer: Red Alert,https://www.youtube.com/watch?v=NygiYJjDsdY,True,,0:06:44,0:07:41,3090
Jerma Streams - MS-DOS Games (Part 7),https://www.youtube.com/watch?v=TxtSlQ5Zgdc,True,,0:05:57,0:06:50,3090
Jerma Streams - Unrailed! [with Ster and Etalyx],https://www.youtube.com/watch?v=t6wxULHwQcs,True,,0:04:19,0:04:29,3090
Jerma Streams - Tools Up! [with Ster and Etalyx],https://www.youtube.com/watch?v=tIC1ZjrGv4g,True,,0:03:24,0:03:34,3090
Jerma Streams - Nancy Drew: Midnight in Salem (Part A),https://www.youtube.com/watch?v=4QozpmLWOO4,True,,0:00:20,0:00:28,3090
ERROR,https://www.youtube.com/watch?v=6avqvG-SVT4,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:28,3090
Jerma Streams - Halo: Reach [with Joel (Vargskelethor)],https://www.youtube.com/watch?v=I7jb1dKT24Y,True,,0:02:57,0:03:06,3090
Jerma Streams - AMID EVIL (Part 2),https://www.youtube.com/watch?v=KaliSROVF-s,True,,0:04:34,0:05:32,3090
Jerma Streams - AMID EVIL,https://www.youtube.com/watch?v=ziYDwbNlzdk,True,,0:01:31,0:01:49,3090
Jerma Streams - Viscera Cleanup Detail (Part 4),https://www.youtube.com/watch?v=LI-tw4TSVdw,True,,0:03:01,0:03:25,3090
Jerma Streams - Hand Simulator,https://www.youtube.com/watch?v=8lxQ06lw4W4,True,,0:01:31,0:01:38,3090
ERROR,https://www.youtube.com/watch?v=OVqG1ZFv7pk,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:38,3090
ERROR,https://www.youtube.com/watch?v=7fs2NqxD1WU,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:23,3090
Jerma Streams - The Outer Worlds,https://www.youtube.com/watch?v=521xsL2kVSw,True,,0:05:16,0:05:57,3090
Jerma Streams - Dusk (Part 2 Finale),https://www.youtube.com/watch?v=uNbYDqMtiDY,True,,0:04:58,0:05:22,3090
ERROR,https://www.youtube.com/watch?v=fEQ8KL9QZ7w,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:22,3090
Jerma Streams - Sniper Ghost Warrior Contracts,https://www.youtube.com/watch?v=Pg4Fu55mrmk,True,,0:02:12,0:02:31,3090
ERROR,https://www.youtube.com/watch?v=dN_r_zOITI8,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:28,3090
ERROR,https://www.youtube.com/watch?v=8xMDr_uti3U,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:22,3090
Jerma Streams - Tier Lists (Part 4),https://www.youtube.com/watch?v=g3n062lSjkc,True,,0:02:46,0:02:57,3090
Jerma Streams - Beautiful Katamari (Part 2 Finale),https://www.youtube.com/watch?v=2a2Q27FQs5I,True,,0:03:31,0:03:46,3090
Jerma Streams - Beautiful Katamari,https://www.youtube.com/watch?v=9sYMo0L1Hes,True,,0:03:50,0:04:07,3090
Jerma Streams - Dead Rising 2: Off the Record (Part 3 Finale),https://www.youtube.com/watch?v=65FU4Xjt68U,True,,0:03:18,0:03:32,3090
Jerma Streams - Dead Rising 2: Off the Record (Part 2),https://www.youtube.com/watch?v=ZEe8p6vvtkg,True,,0:06:31,0:07:48,3090
ERROR,https://www.youtube.com/watch?v=Ezs107eNwc0,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:57,3090
Jerma Streams - Community Content Night (Part 2),https://www.youtube.com/watch?v=93-YZ6LZvt8,True,,0:07:03,0:07:24,3090
ERROR,https://www.youtube.com/watch?v=z5FG1nOHdNc,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:32,3090
Jerma Streams - Dead Rising,https://www.youtube.com/watch?v=nFa9tGquT_M,True,,0:06:29,0:06:54,3090
ERROR,https://www.youtube.com/watch?v=pyf4mOXpwmQ,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:34,3090
Jerma Streams - Halloween Stream 2019,https://www.youtube.com/watch?v=50lvtlUGnKs,True,,0:03:55,0:04:07,3090
Jerma Streams - The Jackbox Party Pack (Part 5) [with Ster and Ashley],https://www.youtube.com/watch?v=qiZSI31g2g4,True,,0:03:41,0:04:05,3090
Jerma Streams - Trine 4: The Nightmare Prince (Part 2) [with Ster and Ashley],https://www.youtube.com/watch?v=NKp9mQcWQ-w,True,,0:03:00,0:03:31,3090
Jerma Streams - Bushido Blade 1 and 2,https://www.youtube.com/watch?v=01ULNQyW2d0,True,,0:02:36,0:02:46,3090
Jerma Streams - Um Jammer Lammy (Part 2),https://www.youtube.com/watch?v=0vZ94ZItYrI,True,,0:02:01,0:02:07,3090
Jerma Streams - Siren,https://www.youtube.com/watch?v=1msR2hVrjpA,True,,0:01:55,0:02:10,3090
ERROR,https://www.youtube.com/watch?v=VDxIoy_m1m4,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:21,3090
Jerma Streams - The Thing (Part 2 Finale),https://www.youtube.com/watch?v=nZvYc2Cok-c,True,,0:04:55,0:05:14,3090
ERROR,https://www.youtube.com/watch?v=dN3W2ZNLCds,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:32,3090
Jerma Streams - Trine 4: The Nightmare Prince [with Ster and Ashley],https://www.youtube.com/watch?v=K77JxrIUUVk,True,,0:04:59,0:05:24,3090
Jerma Streams - Gitaroo Man,https://www.youtube.com/watch?v=ohRkVtdHU6g,True,,0:01:42,0:02:10,3090
Jerma Streams - Shadow of Rome,https://www.youtube.com/watch?v=CzQ0XFqottU,True,,0:00:44,0:00:51,3090
Jerma Streams - Um Jammer Lammy,https://www.youtube.com/watch?v=AN3T1yxXJuE,True,,0:02:30,0:02:40,3090
ERROR,https://www.youtube.com/watch?v=Kq4biRBVzns,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:38,3090
ERROR,https://www.youtube.com/watch?v=MKrrZt4NTOU,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:30,3090
ERROR,https://www.youtube.com/watch?v=gmztlHmciZQ,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
Jerma Streams - Spooky's Jump Scare Mansion: HD Renovation,https://www.youtube.com/watch?v=ztbKnbCZxkY,True,,0:05:11,0:05:34,3090
ERROR,https://www.youtube.com/watch?v=YX6CUmifHdc,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:42,3090
ERROR,https://www.youtube.com/watch?v=6yzN-TW-L34,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:24,3090
Jerma Streams - Community Content Night,https://www.youtube.com/watch?v=BzzbcMu0e30,True,,0:05:18,0:05:51,3090
Jerma Streams - NGU and Hot Lava,https://www.youtube.com/watch?v=D-TKQtaUQaE,True,,0:07:16,0:07:41,3090
Jerma Streams - Hitman 2 (Part 5),https://www.youtube.com/watch?v=gNcdUQxaTrc,True,,0:05:44,0:06:07,3090
Jerma Streams - Hitman 2 (Part 4),https://www.youtube.com/watch?v=V8uGTC_s9gE,True,,0:03:00,0:03:15,3090
Jerma Streams - Untitled Goose Game,https://www.youtube.com/watch?v=FSM0Qvp7BWk,True,,0:05:52,0:06:15,3090
Jerma Streams - Post Carnival Talk,https://www.youtube.com/watch?v=FXS8-G0Vhjc,True,,0:01:25,0:01:55,3090
Jerma Streams - The Carnival Stream,https://www.youtube.com/watch?v=xSLK5mp4GV0,True,,0:06:24,0:07:05,3090
ERROR,https://www.youtube.com/watch?v=yMHwAr5WvI8,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:38,3090
Jerma Streams - Skribbl.io and Doodle Place,https://www.youtube.com/watch?v=zea5CVNad-k,True,,0:01:26,0:01:42,3090
"Jerma Streams - Cook, Serve, Delicious! (Part 2)",https://www.youtube.com/watch?v=tEVZTL88J_Y,True,,0:01:39,0:01:47,3090
"Jerma Streams - Cook, Serve, Delicious! 2",https://www.youtube.com/watch?v=HvvLsP-ij5o,True,,0:00:40,0:00:47,3090
Jerma Streams - FMV Games (Part 4),https://www.youtube.com/watch?v=t71X09DTdps,True,,0:04:42,0:05:35,3090
Jerma Streams - FMV Games (Part 3),https://www.youtube.com/watch?v=mXKohx7bstQ,True,,0:07:05,0:07:32,3090
ERROR,https://www.youtube.com/watch?v=I7fWfeHlrUQ,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
Jerma Streams - Animated FMV Games,https://www.youtube.com/watch?v=XtWHBbZFajw,True,,0:02:58,0:03:12,3090
Jerma Streams - Family Feud 2012,https://www.youtube.com/watch?v=jg0wpK2ZP48,True,,0:03:12,0:03:25,3090
Jerma Streams - Terraria (Part 4 Finale) [with Ster],https://www.youtube.com/watch?v=V_cmNFDxb7A,True,,0:04:29,0:04:46,3090
ERROR,https://www.youtube.com/watch?v=U-29RjguK1w,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:32,3090
ERROR,https://www.youtube.com/watch?v=F5i91CkorBQ,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:31,3090
ERROR,https://www.youtube.com/watch?v=KCCCQresboY,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:32,3090
ERROR,https://www.youtube.com/watch?v=TWqgwThGfV0,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
Jerma Streams - Kinect Games (Part 3),https://www.youtube.com/watch?v=WttvyvBmjSc,True,,0:04:45,0:05:05,3090
Jerma Streams - Talk to Transformer (Part 3),https://www.youtube.com/watch?v=tzxGmKCLXk4,True,,0:03:15,0:03:26,3090
Jerma Streams - Ancestors: The Humankind Odyssey,https://www.youtube.com/watch?v=8FH8BukHsZY,True,,0:04:47,0:05:29,3090
Jerma Streams - Kinect Games (Part 2),https://www.youtube.com/watch?v=ASnv178TNvM,True,,0:06:07,0:06:28,3090
Jerma Streams - Kinect Games,https://www.youtube.com/watch?v=rbMfkXWCqYg,True,,0:06:08,0:06:32,3090
Jerma Streams - Maximum Action,https://www.youtube.com/watch?v=xWOZRe0mwMQ,True,,0:01:09,0:01:17,3090
Jerma Streams - RollerCoaster Tycoon 2,https://www.youtube.com/watch?v=WtuljLI4COo,True,,0:03:35,0:04:11,3090
Jerma Streams - Fishing Planet,https://www.youtube.com/watch?v=jWFqOFsN4Qk,True,,0:05:01,0:05:20,3090
ERROR,https://www.youtube.com/watch?v=dQ1qtDAwdz8,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:27,3090
ERROR,https://www.youtube.com/watch?v=pV6c-Nz9hVo,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:22,3090
ERROR,https://www.youtube.com/watch?v=AtbgW5GIzg0,False,"ERROR: 
[download] Got error: <urlopen error [Errno 101] Network is unreachable>",,0:00:42,3090
Jerma Streams - Stuntman: Ignition,https://www.youtube.com/watch?v=PiTxLq4n3a8,True,,0:05:43,0:06:08,3090
Jerma Streams - Mario's Game Gallery (Part 2),https://www.youtube.com/watch?v=Cs89maJy_ts,True,,0:01:26,0:01:32,3090
Jerma Streams - MS-DOS Games (Part 6),https://www.youtube.com/watch?v=w0nJ98fNh34,True,,0:01:37,0:01:45,3090
Jerma Streams - Terraria (Part 3) [with Ster],https://www.youtube.com/watch?v=1XdqEYwV-l0,True,,0:06:19,0:06:48,3090
Jerma Streams - Majesty,https://www.youtube.com/watch?v=8XyZFYVckkw,True,,0:06:58,0:07:41,3090
